Date,Value
2010-03-11,2.095
2010-03-10,2.0933
2010-03-09,2.0894
2010-03-08,2.088
2010-03-05,2.1001
2010-03-04,2.112
2010-03-03,2.0986
2010-03-02,2.0793
2010-03-01,2.0879
2010-02-26,2.1016
2010-02-25,2.0894
2010-02-24,2.0958
2010-02-23,2.0849
2010-02-22,2.0681
2010-02-19,2.0616
2010-02-18,2.0633
2010-02-17,2.0666
2010-02-16,2.0649
2010-02-15,2.0611
2010-02-12,2.0619
2010-02-11,2.0758
2010-02-10,2.0791
2010-02-09,2.08
2010-02-08,2.0851
2010-02-05,2.0785
2010-02-04,2.0735
2010-02-03,2.0741
2010-02-02,2.072
2010-02-01,2.0745
2010-01-29,2.0793
2010-01-28,2.0898
2010-01-27,2.1006
2010-01-26,2.1101
2010-01-25,2.1049
2010-01-22,2.108
2010-01-21,2.0778
2010-01-20,2.0735
2010-01-19,2.085
2010-01-18,2.0854
2010-01-15,2.09
2010-01-14,2.1149
2010-01-13,2.1072
2010-01-12,2.1084
2010-01-11,2.11
2010-01-08,2.103
2010-01-07,2.1195
2010-01-06,2.1185
2010-01-05,2.1284
2010-01-04,2.1411
2009-12-31,2.1547
2009-12-30,2.169
2009-12-29,2.1758
2009-12-28,2.1777
2009-12-24,2.1797
2009-12-23,2.1784
2009-12-22,2.1798
2009-12-21,2.1892
2009-12-18,2.181
2009-12-17,2.1791
2009-12-16,2.1965
2009-12-15,2.1992
2009-12-14,2.2023
2009-12-11,2.2058
2009-12-10,2.202
2009-12-09,2.2173
2009-12-08,2.224
2009-12-07,2.2133
2009-12-04,2.2333
2009-12-03,2.2413
2009-12-02,2.2622
2009-12-01,2.2662
2009-11-30,2.298
2009-11-27,2.283
2009-11-26,2.2797
2009-11-25,2.2433
2009-11-24,2.241
2009-11-23,2.2403
2009-11-20,2.2196
2009-11-19,2.2165
2009-11-18,2.215
2009-11-17,2.205
2009-11-16,2.2092
2009-11-13,2.203
2009-11-12,2.2081
2009-11-11,2.2098
2009-11-10,2.2112
2009-11-09,2.211
2009-11-06,2.2059
2009-11-05,2.2129
2009-11-04,2.2094
2009-11-03,2.211
2009-11-02,2.2174
2009-10-30,2.211
2009-10-29,2.2145
2009-10-28,2.219
2009-10-27,2.2188
2009-10-26,2.2199
2009-10-23,2.2051
2009-10-22,2.204
2009-10-21,2.1883
2009-10-20,2.1757
2009-10-19,2.1749
2009-10-16,2.1768
2009-10-15,2.152
2009-10-14,2.1546
2009-10-13,2.166
2009-10-12,2.1595
2009-10-09,2.1616
2009-10-08,2.158
2009-10-07,2.1625
2009-10-06,2.1615
2009-10-05,2.172
2009-10-02,2.1806
2009-10-01,2.175
2009-09-30,2.1734
2009-09-29,2.168
2009-09-28,2.1868
2009-09-25,2.1779
2009-09-24,2.186
2009-09-23,2.1918
2009-09-22,2.1882
2009-09-21,2.1875
2009-09-18,2.1691
2009-09-17,2.165
2009-09-16,2.1695
2009-09-15,2.1781
2009-09-14,2.1853
2009-09-11,2.1865
2009-09-10,2.1912
2009-09-09,2.166
2009-09-08,2.1521
2009-09-07,2.1374
2009-09-04,2.142
2009-09-03,2.1549
2009-09-02,2.1512
2009-09-01,2.1558
2009-08-31,2.148
2009-08-28,2.1532
2009-08-27,2.1431
2009-08-26,2.1472
2009-08-25,2.1351
2009-08-24,2.1261
2009-08-21,2.1324
2009-08-20,2.125
2009-08-19,2.1285
2009-08-18,2.1117
2009-08-17,2.1222
2009-08-14,2.116
2009-08-13,2.1056
2009-08-12,2.1267
2009-08-11,2.1225
2009-08-10,2.0929
2009-08-07,2.13
2009-08-06,2.122
2009-08-05,2.1019
2009-08-04,2.1091
2009-08-03,2.0956
2009-07-31,2.087
2009-07-30,2.0861
2009-07-29,2.0975
2009-07-28,2.0992
2009-07-27,2.1122
2009-07-24,2.11
2009-07-23,2.118
2009-07-22,2.1247
2009-07-21,2.136
2009-07-20,2.1476
2009-07-17,2.1525
2009-07-16,2.157
2009-07-15,2.1625
2009-07-14,2.154
2009-07-13,2.1701
2009-07-10,2.1636
2009-07-09,2.1625
2009-07-08,2.1623
2009-07-07,2.1593
2009-07-06,2.154
2009-07-03,2.148
2009-07-02,2.1489
2009-07-01,2.1559
2009-06-30,2.1614
2009-06-29,2.1619
2009-06-26,2.1645
2009-06-25,2.1691
2009-06-24,2.1829
2009-06-23,2.1944
2009-06-22,2.1652
2009-06-19,2.1642
2009-06-18,2.1822
2009-06-17,2.1575
2009-06-16,2.1435
2009-06-15,2.1438
2009-06-12,2.1532
2009-06-11,2.16
2009-06-10,2.1698
2009-06-09,2.1656
2009-06-08,2.1594
2009-06-05,2.1834
2009-06-04,2.1784
2009-06-03,2.1748
2009-06-02,2.1779
2009-06-01,2.1719
2009-05-29,2.1737
2009-05-28,2.1775
2009-05-27,2.1844
2009-05-26,2.1709
2009-05-25,2.1672
2009-05-22,2.1468
2009-05-21,2.1173
2009-05-20,2.0996
2009-05-19,2.0923
2009-05-18,2.0981
2009-05-15,2.1249
2009-05-14,2.1431
2009-05-13,2.1254
2009-05-12,2.1349
2009-05-11,2.1136
2009-05-08,2.0833
2009-05-07,2.0601
2009-05-06,2.093
2009-05-05,2.0918
2009-05-04,2.1045
2009-04-30,2.1145
2009-04-29,2.1182
2009-04-28,2.1292
2009-04-27,2.1355
2009-04-24,2.1362
2009-04-23,2.135
2009-04-22,2.1314
2009-04-21,2.1511
2009-04-20,2.1251
2009-04-17,2.1052
2009-04-16,2.1164
2009-04-15,2.1162
2009-04-14,2.0856
2009-04-09,2.09
2009-04-08,2.1143
2009-04-07,2.138
2009-04-06,2.123
2009-04-03,2.1447
2009-04-02,2.1665
2009-04-01,2.1782
2009-03-31,2.2212
2009-03-30,2.2352
2009-03-27,2.2222
2009-03-26,2.255
2009-03-25,2.2433
2009-03-24,2.2415
2009-03-23,2.2674
2009-03-20,2.2872
2009-03-19,2.3047
2009-03-18,2.2459
2009-03-17,2.2111
2009-03-16,2.2067
2009-03-13,2.2032
2009-03-12,2.2284
2009-03-11,2.214
2009-03-10,2.2793
2009-03-09,2.2826
2009-03-06,2.265
2009-03-05,2.208
2009-03-04,2.1708
2009-03-03,2.1802
2009-03-02,2.1752
2009-02-27,2.1558
2009-02-26,2.158
2009-02-25,2.1605
2009-02-24,2.1675
2009-02-23,2.1552
2009-02-20,2.1585
2009-02-19,2.1361
2009-02-18,2.1338
2009-02-17,2.1209
2009-02-16,2.1248
2009-02-13,2.113
2009-02-12,2.1249
2009-02-11,2.1222
2009-02-10,2.099
2009-02-09,2.0976
2009-02-06,2.0891
2009-02-05,2.1032
2009-02-04,2.1074
2009-02-03,2.1138
2009-02-02,2.1195
2009-01-30,2.117
2009-01-29,2.1229
2009-01-28,2.1408
2009-01-27,2.1377
2009-01-26,2.1331
2009-01-23,2.1433
2009-01-22,2.1454
2009-01-21,2.1455
2009-01-20,2.1659
2009-01-19,2.1768
2009-01-16,2.1333
2009-01-15,2.1197
2009-01-14,2.1085
2009-01-13,2.1233
2009-01-12,2.1114
2009-01-09,2.1212
2009-01-08,2.1232
2009-01-07,2.0672
2009-01-06,2.0256
2009-01-05,2.0897
2009-01-02,2.138
2008-12-31,2.1488
2008-12-30,2.1606
2008-12-29,2.1628
2008-12-24,2.1313
2008-12-23,2.1257
2008-12-22,2.1215
2008-12-19,2.119
2008-12-18,2.1938
2008-12-17,2.1779
2008-12-16,2.1448
2008-12-15,2.1172
2008-12-12,2.0987
2008-12-11,2.0504
2008-12-10,2.028
2008-12-09,2.034
2008-12-08,2.0341
2008-12-05,2.01
2008-12-04,1.9875
2008-12-03,1.9926
2008-12-02,2.0189
2008-12-01,2.0189
2008-11-28,2.0097
2008-11-27,2.0329
2008-11-26,2.0665
2008-11-25,2.0393
2008-11-24,2.0477
2008-11-21,2.118
2008-11-20,2.1354
2008-11-19,2.1196
2008-11-18,2.0995
2008-11-17,2.0674
2008-11-14,2.0736
2008-11-13,2.0486
2008-11-12,2.0601
2008-11-11,2.0205
2008-11-10,1.9625
2008-11-07,1.9799
2008-11-06,1.953
2008-11-05,1.9409
2008-11-04,1.9379
2008-11-03,1.9718
2008-10-31,1.9906
2008-10-30,1.9842
2008-10-29,1.9392
2008-10-28,1.9571
2008-10-27,2.0949
2008-10-24,2.1434
2008-10-23,2.2204
2008-10-22,2.1097
2008-10-21,2.0483
2008-10-20,2.0331
2008-10-17,2.0321
2008-10-16,2.0064
2008-10-15,1.9035
2008-10-14,1.8905
2008-10-13,1.9216
2008-10-10,1.938
2008-10-09,1.8943
2008-10-08,1.9122
2008-10-07,1.854
2008-10-06,1.819
2008-10-03,1.8092
2008-10-02,1.813
2008-10-01,1.792
2008-09-30,1.8136
2008-09-29,1.8056
2008-09-26,1.8164
2008-09-25,1.8178
2008-09-24,1.8266
2008-09-23,1.8295
2008-09-22,1.8096
2008-09-19,1.788
2008-09-18,1.854
2008-09-17,1.8006
2008-09-16,1.8203
2008-09-15,1.7865
2008-09-12,1.7605
2008-09-11,1.769
2008-09-10,1.7484
2008-09-09,1.7298
2008-09-08,1.7359
2008-09-05,1.7659
2008-09-04,1.768
2008-09-03,1.7515
2008-09-02,1.7248
2008-09-01,1.7315
2008-08-29,1.7415
2008-08-28,1.7568
2008-08-27,1.7595
2008-08-26,1.7447
2008-08-25,1.7528
2008-08-22,1.7562
2008-08-21,1.766
2008-08-20,1.7545
2008-08-19,1.748
2008-08-18,1.7415
2008-08-15,1.7474
2008-08-14,1.766
2008-08-13,1.7583
2008-08-12,1.7609
2008-08-11,1.7729
2008-08-08,1.7883
2008-08-07,1.805
2008-08-06,1.7977
2008-08-05,1.7882
2008-08-04,1.7935
2008-08-01,1.805
2008-07-31,1.809
2008-07-30,1.8552
2008-07-29,1.8917
2008-07-28,1.8963
2008-07-25,1.8966
2008-07-24,1.8883
2008-07-23,1.8847
2008-07-22,1.9054
2008-07-21,1.8907
2008-07-18,1.8795
2008-07-17,1.9109
2008-07-16,1.9303
2008-07-15,1.952
2008-07-14,1.923
2008-07-11,1.9421
2008-07-10,1.9159
2008-07-09,1.92
2008-07-08,1.9263
2008-07-07,1.9224
2008-07-04,1.9372
2008-07-03,1.995
2008-07-02,1.9661
2008-07-01,1.9569
2008-06-30,1.9323
2008-06-27,1.941
2008-06-26,1.9121
2008-06-25,1.9098
2008-06-24,1.9173
2008-06-23,1.9068
2008-06-20,1.914
2008-06-19,1.9015
2008-06-18,1.9041
2008-06-17,1.9034
2008-06-16,1.9231
2008-06-13,1.93
2008-06-12,1.935
2008-06-11,1.9464
2008-06-10,1.9365
2008-06-09,1.964
2008-06-06,1.9301
2008-06-05,1.89
2008-06-04,1.92
2008-06-03,1.9132
2008-06-02,1.903
2008-05-30,1.8834
2008-05-29,1.9039
2008-05-28,1.923
2008-05-27,1.9677
2008-05-26,1.9648
2008-05-23,1.9591
2008-05-22,1.9705
2008-05-21,1.9648
2008-05-20,1.933
2008-05-19,1.9177
2008-05-16,1.9111
2008-05-15,1.9315
2008-05-14,1.9399
2008-05-13,1.9364
2008-05-12,1.9426
2008-05-09,1.9679
2008-05-08,1.9496
2008-05-07,1.931
2008-05-06,1.9524
2008-05-05,1.9538
2008-05-02,1.9532
2008-04-30,2.003
2008-04-29,2.0008
2008-04-28,1.9995
2008-04-25,2.0131
2008-04-24,2.0471
2008-04-23,2.0656
2008-04-22,2.0865
2008-04-21,2.0878
2008-04-18,2.081
2008-04-17,2.1085
2008-04-16,2.1189
2008-04-15,2.0828
2008-04-14,2.0898
2008-04-11,2.068
2008-04-10,2.0856
2008-04-09,2.0295
2008-04-08,2.0272
2008-04-07,2.0071
2008-04-04,2.0339
2008-04-03,1.9933
2008-04-02,2.0118
2008-04-01,2.0588
2008-03-31,2.0675
2008-03-28,2.0437
2008-03-27,2.0004
2008-03-26,1.9845
2008-03-25,1.9409
2008-03-20,1.9237
2008-03-19,1.9274
2008-03-18,1.9505
2008-03-17,2.0027
2008-03-14,1.8898
2008-03-13,1.9312
2008-03-12,1.891
2008-03-11,1.8942
2008-03-10,1.9044
2008-03-07,1.9247
2008-03-06,1.8664
2008-03-05,1.8383
2008-03-04,1.8482
2008-03-03,1.8577
2008-02-29,1.8183
2008-02-28,1.789
2008-02-27,1.7793
2008-02-26,1.7758
2008-02-25,1.7765
2008-02-22,1.789
2008-02-21,1.7743
2008-02-20,1.778
2008-02-19,1.7565
2008-02-18,1.7494
2008-02-15,1.7603
2008-02-14,1.7499
2008-02-13,1.7545
2008-02-12,1.7689
2008-02-11,1.7795
2008-02-08,1.75
2008-02-07,1.762
2008-02-06,1.7335
2008-02-05,1.7205
2008-02-04,1.7253
2008-02-01,1.7364
2008-01-31,1.7483
2008-01-30,1.7445
2008-01-29,1.7402
2008-01-28,1.7546
2008-01-25,1.738
2008-01-24,1.7525
2008-01-23,1.768
2008-01-22,1.7754
2008-01-21,1.7579
2008-01-18,1.7341
2008-01-17,1.7387
2008-01-16,1.7356
2008-01-15,1.7132
2008-01-14,1.7147
2008-01-11,1.7031
2008-01-10,1.702
2008-01-09,1.7066
2008-01-08,1.7055
2008-01-07,1.7228
2008-01-04,1.7107
2008-01-03,1.7292
2008-01-02,1.7134
2007-12-31,1.717
2007-12-28,1.7178
2007-12-27,1.7072
2007-12-24,1.7048
2007-12-21,1.7172
2007-12-20,1.7152
2007-12-19,1.7187
2007-12-18,1.7146
2007-12-17,1.7121
2007-12-14,1.7142
2007-12-13,1.7231
2007-12-12,1.7213
2007-12-11,1.7175
2007-12-10,1.719
2007-12-07,1.7185
2007-12-06,1.715
2007-12-05,1.733
2007-12-04,1.7505
2007-12-03,1.734
2007-11-30,1.734
2007-11-29,1.7571
2007-11-28,1.7676
2007-11-27,1.8245
2007-11-26,1.7727
2007-11-23,1.7815
2007-11-22,1.7773
2007-11-21,1.7861
2007-11-20,1.765
2007-11-19,1.7409
2007-11-16,1.7343
2007-11-15,1.732
2007-11-14,1.7375
2007-11-13,1.7601
2007-11-12,1.766
2007-11-09,1.7536
2007-11-08,1.7359
2007-11-07,1.7345
2007-11-06,1.7059
2007-11-05,1.7235
2007-11-02,1.706
2007-11-01,1.6998
2007-10-31,1.6987
2007-10-30,1.7179
2007-10-29,1.7132
2007-10-26,1.7161
2007-10-25,1.7121
2007-10-24,1.7254
2007-10-23,1.7279
2007-10-22,1.7628
2007-10-19,1.7161
2007-10-18,1.7335
2007-10-17,1.7099
2007-10-16,1.7314
2007-10-15,1.7183
2007-10-12,1.6956
2007-10-11,1.6851
2007-10-10,1.6782
2007-10-09,1.6679
2007-10-08,1.6711
2007-10-05,1.6779
2007-10-04,1.7023
2007-10-03,1.7121
2007-10-02,1.7126
2007-10-01,1.718
2007-09-28,1.7159
2007-09-27,1.7238
2007-09-26,1.7212
2007-09-25,1.7405
2007-09-24,1.7297
2007-09-21,1.7294
2007-09-20,1.735
2007-09-19,1.7313
2007-09-18,1.7524
2007-09-17,1.7576
2007-09-14,1.7526
2007-09-13,1.7576
2007-09-12,1.775
2007-09-11,1.779
2007-09-10,1.7955
2007-09-07,1.7697
2007-09-06,1.782
2007-09-05,1.7717
2007-09-04,1.776
2007-09-03,1.7763
2007-08-31,1.7817
2007-08-30,1.7943
2007-08-29,1.811
2007-08-28,1.8128
2007-08-27,1.7969
2007-08-24,1.8116
2007-08-23,1.7963
2007-08-22,1.8122
2007-08-21,1.837
2007-08-20,1.8185
2007-08-17,1.8636
2007-08-16,1.8755
2007-08-15,1.8085
2007-08-14,1.7752
2007-08-13,1.7595
2007-08-10,1.781
2007-08-09,1.7523
2007-08-08,1.7349
2007-08-07,1.7558
2007-08-06,1.7715
2007-08-03,1.745
2007-08-02,1.7476
2007-08-01,1.7758
2007-07-31,1.7498
2007-07-30,1.7947
2007-07-27,1.7916
2007-07-26,1.7518
2007-07-25,1.71
2007-07-24,1.7092
2007-07-23,1.7307
2007-07-20,1.752
2007-07-19,1.7525
2007-07-18,1.7608
2007-07-17,1.7617
2007-07-16,1.7545
2007-07-13,1.754
2007-07-12,1.772
2007-07-11,1.783
2007-07-10,1.7628
2007-07-09,1.7507
2007-07-06,1.7607
2007-07-05,1.7664
2007-07-04,1.7616
2007-07-03,1.7606
2007-07-02,1.7721
2007-06-29,1.774
2007-06-28,1.7796
2007-06-27,1.7886
2007-06-26,1.7827
2007-06-25,1.771
2007-06-22,1.76
2007-06-21,1.7592
2007-06-20,1.7435
2007-06-19,1.7464
2007-06-18,1.7478
2007-06-15,1.7608
2007-06-14,1.7738
2007-06-13,1.7853
2007-06-12,1.7816
2007-06-11,1.7893
2007-06-08,1.8022
2007-06-07,1.7883
2007-06-06,1.785
2007-06-05,1.778
2007-06-04,1.767
2007-06-01,1.7638
2007-05-31,1.7775
2007-05-30,1.7895
2007-05-29,1.7879
2007-05-28,1.7826
2007-05-25,1.7885
2007-05-24,1.7915
2007-05-23,1.7861
2007-05-22,1.7755
2007-05-21,1.778
2007-05-18,1.7945
2007-05-17,1.7876
2007-05-16,1.797
2007-05-15,1.81
2007-05-14,1.809
2007-05-11,1.8136
2007-05-10,1.8145
2007-05-09,1.8131
2007-05-08,1.819
2007-05-07,1.823
2007-05-04,1.836
2007-05-03,1.845
2007-05-02,1.845
2007-04-30,1.854
2007-04-27,1.8241
2007-04-26,1.8135
2007-04-25,1.8168
2007-04-24,1.8185
2007-04-23,1.8205
2007-04-20,1.8217
2007-04-19,1.846
2007-04-18,1.8356
2007-04-17,1.8371
2007-04-16,1.8395
2007-04-13,1.8602
2007-04-12,1.855
2007-04-11,1.8375
2007-04-10,1.842
2007-04-05,1.832
2007-04-04,1.8312
2007-04-03,1.8473
2007-04-02,1.8551
2007-03-30,1.8455
2007-03-29,1.8598
2007-03-28,1.8612
2007-03-27,1.8538
2007-03-26,1.8354
2007-03-23,1.8479
2007-03-22,1.8497
2007-03-21,1.853
2007-03-20,1.855
2007-03-19,1.8571
2007-03-16,1.8765
2007-03-15,1.863
2007-03-14,1.8757
2007-03-13,1.8751
2007-03-12,1.8571
2007-03-09,1.8703
2007-03-08,1.87
2007-03-07,1.884
2007-03-06,1.88
2007-03-05,1.9049
2007-03-02,1.883
2007-03-01,1.8928
2007-02-28,1.8715
2007-02-27,1.8566
2007-02-26,1.8224
2007-02-23,1.8144
2007-02-22,1.811
2007-02-21,1.8185
2007-02-20,1.8178
2007-02-19,1.8161
2007-02-16,1.821
2007-02-15,1.826
2007-02-14,1.8295
2007-02-13,1.827
2007-02-12,1.8301
2007-02-09,1.8209
2007-02-08,1.8263
2007-02-07,1.8215
2007-02-06,1.8115
2007-02-05,1.819
2007-02-02,1.826
2007-02-01,1.832
2007-01-31,1.8405
2007-01-30,1.8535
2007-01-29,1.846
2007-01-26,1.8448
2007-01-25,1.8403
2007-01-24,1.8368
2007-01-23,1.8425
2007-01-22,1.8214
2007-01-19,1.8345
2007-01-18,1.8375
2007-01-17,1.8459
2007-01-16,1.8575
2007-01-15,1.8467
2007-01-12,1.8485
2007-01-11,1.873
2007-01-10,1.8918
2007-01-09,1.868
2007-01-08,1.878
2007-01-05,1.8762
2007-01-04,1.858
2007-01-03,1.862
2007-01-02,1.8758
2006-12-29,1.864
2006-12-28,1.8648
2006-12-27,1.8751
2006-12-22,1.881
2006-12-21,1.8836
2006-12-20,1.8855
2006-12-19,1.8845
2006-12-18,1.8663
2006-12-15,1.8676
2006-12-14,1.879
2006-12-13,1.8919
2006-12-12,1.8879
2006-12-11,1.887
2006-12-08,1.9055
2006-12-07,1.9045
2006-12-06,1.9201
2006-12-05,1.933
2006-12-04,1.9417
2006-12-01,1.9253
2006-11-30,1.921
2006-11-29,1.933
2006-11-28,1.947
2006-11-27,1.925
2006-11-24,1.929
2006-11-23,1.908
2006-11-22,1.894
2006-11-21,1.874
2006-11-20,1.8741
2006-11-17,1.8458
2006-11-16,1.845
2006-11-15,1.855
2006-11-14,1.8565
2006-11-13,1.8642
2006-11-10,1.86
2006-11-09,1.8575
2006-11-08,1.8627
2006-11-07,1.8432
2006-11-06,1.8393
2006-11-03,1.8712
2006-11-02,1.8672
2006-11-01,1.8575
2006-10-31,1.8515
2006-10-30,1.855
2006-10-27,1.8403
2006-10-26,1.8345
2006-10-25,1.8475
2006-10-24,1.8462
2006-10-23,1.835
2006-10-20,1.8405
2006-10-19,1.83
2006-10-18,1.8496
2006-10-17,1.8548
2006-10-16,1.8494
2006-10-13,1.846
2006-10-12,1.8574
2006-10-11,1.8725
2006-10-10,1.88
2006-10-09,1.8924
2006-10-06,1.8912
2006-10-05,1.909
2006-10-04,1.9219
2006-10-03,1.9125
2006-10-02,1.9215
2006-09-29,1.9112
2006-09-28,1.9128
2006-09-27,1.8965
2006-09-26,1.943
2006-09-25,1.9275
2006-09-22,1.9618
2006-09-21,1.875
2006-09-20,1.8686
2006-09-19,1.859
2006-09-18,1.8503
2006-09-15,1.8666
2006-09-14,1.8806
2006-09-13,1.863
2006-09-12,1.8779
2006-09-11,1.8802
2006-09-08,1.8802
2006-09-07,1.8825
2006-09-06,1.8737
2006-09-05,1.8606
2006-09-04,1.872
2006-09-01,1.8847
2006-08-31,1.871
2006-08-30,1.8855
2006-08-29,1.8887
2006-08-28,1.9054
2006-08-25,1.8882
2006-08-24,1.8984
2006-08-23,1.8689
2006-08-22,1.8649
2006-08-21,1.8672
2006-08-18,1.846
2006-08-17,1.8546
2006-08-16,1.8555
2006-08-15,1.868
2006-08-14,1.8645
2006-08-11,1.8501
2006-08-10,1.865
2006-08-09,1.872
2006-08-08,1.8826
2006-08-07,1.8839
2006-08-04,1.9061
2006-08-03,1.9145
2006-08-02,1.928
2006-08-01,1.915
2006-07-31,1.901
2006-07-28,1.9045
2006-07-27,1.92
2006-07-26,1.9138
2006-07-25,1.935
2006-07-24,1.96
2006-07-21,1.9723
2006-07-20,1.9635
2006-07-19,1.9685
2006-07-18,1.9833
2006-07-17,1.994
2006-07-14,2.005
2006-07-13,2.0155
2006-07-12,1.9854
2006-07-11,1.9675
2006-07-10,1.9902
2006-07-07,1.992
2006-07-06,2.0176
2006-07-05,2.016
2006-07-04,1.974
2006-07-03,2.0165
2006-06-30,2.0075
2006-06-29,2.0115
2006-06-28,2.0325
2006-06-27,2.0626
2006-06-26,2.0805
2006-06-23,2.1335
2006-06-22,2.1263
2006-06-21,2.1075
2006-06-20,2.0312
2006-06-19,2.0215
2006-06-16,2.0145
2006-06-15,2.0055
2006-06-14,2.0125
2006-06-13,2.026
2006-06-12,1.947
2006-06-09,1.9499
2006-06-08,1.98
2006-06-07,2.001
2006-06-06,2.0075
2006-06-05,2.046
2006-06-02,1.9705
2006-06-01,1.9915
2006-05-31,2.0039
2006-05-30,1.9885
2006-05-29,1.9555
2006-05-26,1.9735
2006-05-25,1.977
2006-05-24,1.987
2006-05-23,1.934
2006-05-22,1.9385
2006-05-19,1.8878
2006-05-18,1.916
2006-05-17,1.848
2006-05-16,1.858
2006-05-15,1.8857
2006-05-12,1.813
2006-05-11,1.7305
2006-05-10,1.7174
2006-05-09,1.7065
2006-05-08,1.6865
2006-05-05,1.6745
2006-05-04,1.6675
2006-05-03,1.6615
2006-05-02,1.67
2006-04-28,1.66
2006-04-27,1.648
2006-04-26,1.6505
2006-04-25,1.6437
2006-04-24,1.6385
2006-04-21,1.634
2006-04-20,1.6415
2006-04-19,1.643
2006-04-18,1.6464
2006-04-13,1.635
2006-04-12,1.6275
2006-04-11,1.621
2006-04-10,1.6275
2006-04-07,1.626
2006-04-06,1.6489
2006-04-05,1.6378
2006-04-04,1.632
2006-04-03,1.6245
2006-03-31,1.6323
2006-03-30,1.6285
2006-03-29,1.6365
2006-03-28,1.64
2006-03-27,1.616
2006-03-24,1.6149
2006-03-23,1.6107
2006-03-22,1.6255
2006-03-21,1.626
2006-03-20,1.621
2006-03-17,1.6131
2006-03-16,1.614
2006-03-15,1.6025
2006-03-14,1.611
2006-03-13,1.6055
2006-03-10,1.6085
2006-03-09,1.6015
2006-03-08,1.61
2006-03-07,1.58
2006-03-06,1.5748
2006-03-03,1.566
2006-03-02,1.555
2006-03-01,1.5708
2006-02-28,1.5585
2006-02-27,1.561
2006-02-24,1.5724
2006-02-23,1.5765
2006-02-22,1.5805
2006-02-21,1.5683
2006-02-20,1.5732
2006-02-17,1.5751
2006-02-16,1.5783
2006-02-15,1.5938
2006-02-14,1.578
2006-02-13,1.5805
2006-02-10,1.5883
2006-02-09,1.593
2006-02-08,1.595
2006-02-07,1.5922
2006-02-06,1.592
2006-02-03,1.597
2006-02-02,1.603
2006-02-01,1.603
2006-01-31,1.6057
2006-01-30,1.605
2006-01-27,1.6134
2006-01-26,1.623
2006-01-25,1.626
2006-01-24,1.622
2006-01-23,1.627
2006-01-20,1.613
2006-01-19,1.6154
2006-01-18,1.621
2006-01-17,1.6129
2006-01-16,1.6148
2006-01-13,1.616
2006-01-12,1.6211
2006-01-11,1.621
2006-01-10,1.6307
2006-01-09,1.612
2006-01-06,1.6181
2006-01-05,1.616
2006-01-04,1.6145
2006-01-03,1.601
2006-01-02,1.598
2005-12-30,1.5924
2005-12-29,1.5963
2005-12-28,1.6075
2005-12-27,1.6014
2005-12-23,1.601
2005-12-22,1.6026
2005-12-21,1.6043
2005-12-20,1.6151
2005-12-19,1.616
2005-12-16,1.6185
2005-12-15,1.618
2005-12-14,1.615
2005-12-13,1.608
2005-12-12,1.6118
2005-12-09,1.5988
2005-12-08,1.5996
2005-12-07,1.5898
2005-12-06,1.5961
2005-12-05,1.5974
2005-12-02,1.5916
2005-12-01,1.5986
2005-11-30,1.5986
2005-11-29,1.6004
2005-11-28,1.596
2005-11-25,1.5956
2005-11-24,1.6014
2005-11-23,1.6049
2005-11-22,1.603
2005-11-21,1.6119
2005-11-18,1.6033
2005-11-17,1.589
2005-11-16,1.5868
2005-11-15,1.5901
2005-11-14,1.5974
2005-11-11,1.596
2005-11-10,1.606
2005-11-09,1.599
2005-11-08,1.6033
2005-11-07,1.6112
2005-11-04,1.6096
2005-11-03,1.6245
2005-11-02,1.6177
2005-11-01,1.6258
2005-10-31,1.6224
2005-10-28,1.6405
2005-10-27,1.6413
2005-10-26,1.6367
2005-10-25,1.6371
2005-10-24,1.6299
2005-10-21,1.6384
2005-10-20,1.6334
2005-10-19,1.64
2005-10-18,1.625
2005-10-17,1.6381
2005-10-14,1.6499
2005-10-13,1.6461
2005-10-12,1.6307
2005-10-11,1.6207
2005-10-10,1.6268
2005-10-07,1.6412
2005-10-06,1.642
2005-10-05,1.6194
2005-10-04,1.6151
2005-10-03,1.62
2005-09-30,1.623
2005-09-29,1.627
2005-09-28,1.6272
2005-09-27,1.615
2005-09-26,1.6251
2005-09-23,1.6274
2005-09-22,1.637
2005-09-21,1.634
2005-09-20,1.631
2005-09-19,1.634
2005-09-16,1.642
2005-09-15,1.6384
2005-09-14,1.6468
2005-09-13,1.64
2005-09-12,1.6463
2005-09-09,1.6544
2005-09-08,1.66
2005-09-07,1.663
2005-09-06,1.663
2005-09-05,1.6728
2005-09-02,1.674
2005-09-01,1.6653
2005-08-31,1.6489
2005-08-30,1.6533
2005-08-29,1.669
2005-08-26,1.6742
2005-08-25,1.676
2005-08-24,1.675
2005-08-23,1.6724
2005-08-22,1.671
2005-08-19,1.6694
2005-08-18,1.6735
2005-08-17,1.674
2005-08-16,1.657
2005-08-15,1.672
2005-08-12,1.687
2005-08-11,1.647
2005-08-10,1.6316
2005-08-09,1.6362
2005-08-08,1.6347
2005-08-05,1.63
2005-08-04,1.6233
2005-08-03,1.6223
2005-08-02,1.6171
2005-08-01,1.6138
2005-07-29,1.6102
2005-07-28,1.6172
2005-07-27,1.61
2005-07-26,1.6233
2005-07-25,1.6149
2005-07-22,1.6286
2005-07-21,1.617
2005-07-20,1.6085
2005-07-19,1.5965
2005-07-18,1.6089
2005-07-15,1.6078
2005-07-14,1.6114
